Time,generation(kWh),power(W)
2022-09-01 00:00:00,0.0,0.0
2022-09-01 00:15:00,0.0,0.0
2022-09-01 00:30:00,0.0,0.0
2022-09-01 00:45:00,0.0,0.0
2022-09-01 01:00:00,0.0,0.0
2022-09-01 01:15:00,0.0,0.0
2022-09-01 01:30:00,0.0,0.0
2022-09-01 01:45:00,0.0,0.0
2022-09-01 02:00:00,0.0,0.0
2022-09-01 02:15:00,0.0,0.0
2022-09-01 02:30:00,0.0,0.0
2022-09-01 02:45:00,0.0,0.0
2022-09-01 03:00:00,0.0,0.0
2022-09-01 03:15:00,0.0,0.0
2022-09-01 03:30:00,0.0,0.0
2022-09-01 03:45:00,0.0,0.0
2022-09-01 04:00:00,0.0,0.0
2022-09-01 04:15:00,0.0,0.0
2022-09-01 04:30:00,0.0,0.0
2022-09-01 04:45:00,0.0,0.0
2022-09-01 05:00:00,0.0,0.0
2022-09-01 05:15:00,0.0,0.0
2022-09-01 05:30:00,0.0,0.0
2022-09-01 05:45:00,0.0,0.0
2022-09-01 06:00:00,0.0,0.0
2022-09-01 06:15:00,0.014,131.66667
2022-09-01 06:30:00,0.09,417.66666
2022-09-01 06:45:00,0.174,710.6667
2022-09-01 07:00:00,0.255,1085.3334
2022-09-01 07:15:00,0.431,1810.3334
2022-09-01 07:30:00,0.651,2676.0
2022-09-01 07:45:00,0.95,3879.3333
2022-09-01 08:00:00,1.216,4924.3335
2022-09-01 08:15:00,1.534,6133.0
2022-09-01 08:30:00,1.834,7362.3335
2022-09-01 08:45:00,2.155,8620.333
2022-09-01 09:00:00,2.508,9907.667
2022-09-01 09:15:00,1.775,5665.6665
2022-09-01 09:30:00,2.782,10644.333
2022-09-01 09:45:00,3.081,12568.667
2022-09-01 10:00:00,3.11,11596.667
2022-09-01 10:15:00,3.456,12347.667
2022-09-01 10:30:00,3.677,14415.0
2022-09-01 10:45:00,3.775,14619.667
2022-09-01 11:00:00,3.998,15732.333
2022-09-01 11:15:00,4.1690000000000005,15915.0
2022-09-01 11:30:00,3.99,14994.0
2022-09-01 11:45:00,4.072,14016.0
2022-09-01 12:00:00,4.272,16661.666
2022-09-01 12:15:00,4.218,16543.666
2022-09-01 12:30:00,2.846,11335.0
2022-09-01 12:45:00,1.864,9461.0
2022-09-01 13:00:00,2.165,6487.3335
2022-09-01 13:15:00,3.837,13607.333
2022-09-01 13:30:00,2.7840000000000003,8789.0
2022-09-01 13:45:00,2.962,11921.333
2022-09-01 14:00:00,2.544,11313.0
2022-09-01 14:15:00,2.931,12418.667
2022-09-01 14:30:00,2.249,7213.0
2022-09-01 14:45:00,1.877,6652.3335
2022-09-01 15:00:00,2.398,8180.3335
2022-09-01 15:15:00,1.551,6337.0
2022-09-01 15:30:00,0.808,2715.6667
2022-09-01 15:45:00,0.367,1166.0
2022-09-01 16:00:00,0.037,85.333336
2022-09-01 16:15:00,0.167,858.3333
2022-09-01 16:30:00,0.375,1338.0
2022-09-01 16:45:00,0.273,1185.3334
2022-09-01 17:00:00,0.342,1319.6666
2022-09-01 17:15:00,0.288,1075.0
2022-09-01 17:30:00,0.197,702.3333
2022-09-01 17:45:00,0.133,501.33334
2022-09-01 18:00:00,0.093,316.66666
2022-09-01 18:15:00,0.029,79.333336
2022-09-01 18:30:00,0.0,0.0
2022-09-01 18:45:00,0.0,0.0
2022-09-01 19:00:00,0.0,0.0
2022-09-01 19:15:00,0.0,0.0
2022-09-01 19:30:00,0.0,0.0
2022-09-01 19:45:00,0.0,0.0
2022-09-01 20:00:00,0.0,0.0
2022-09-01 20:15:00,0.0,0.0
2022-09-01 20:30:00,0.0,0.0
2022-09-01 20:45:00,0.0,0.0
2022-09-01 21:00:00,0.0,0.0
2022-09-01 21:15:00,0.0,0.0
2022-09-01 21:30:00,0.0,0.0
2022-09-01 21:45:00,0.0,0.0
2022-09-01 22:00:00,0.0,0.0
2022-09-01 22:15:00,0.0,0.0
2022-09-01 22:30:00,0.0,0.0
2022-09-01 22:45:00,0.0,0.0
2022-09-01 23:00:00,0.0,0.0
2022-09-01 23:15:00,0.0,0.0
2022-09-01 23:30:00,0.0,0.0
2022-09-01 23:45:00,0.0,0.0
2022-09-02 00:00:00,0.0,0.0
2022-09-02 00:15:00,0.0,0.0
2022-09-02 00:30:00,0.0,0.0
2022-09-02 00:45:00,0.0,0.0
2022-09-02 01:00:00,0.0,0.0
2022-09-02 01:15:00,0.0,0.0
2022-09-02 01:30:00,0.0,0.0
2022-09-02 01:45:00,0.0,0.0
2022-09-02 02:00:00,0.0,0.0
2022-09-02 02:15:00,0.0,0.0
2022-09-02 02:30:00,0.0,0.0
2022-09-02 02:45:00,0.0,0.0
2022-09-02 03:00:00,0.0,0.0
2022-09-02 03:15:00,0.0,0.0
2022-09-02 03:30:00,0.0,0.0
2022-09-02 03:45:00,0.0,0.0
2022-09-02 04:00:00,0.0,0.0
2022-09-02 04:15:00,0.0,0.0
2022-09-02 04:30:00,0.0,0.0
2022-09-02 04:45:00,0.0,0.0
2022-09-02 05:00:00,0.0,0.0
2022-09-02 05:15:00,0.0,0.0
2022-09-02 05:30:00,0.0,0.0
2022-09-02 05:45:00,0.0,0.0
2022-09-02 06:00:00,0.0,0.0
2022-09-02 06:15:00,0.011,93.0
2022-09-02 06:30:00,0.109,507.66666
2022-09-02 06:45:00,0.235,982.6667
2022-09-02 07:00:00,0.278,1110.3334
2022-09-02 07:15:00,0.377,1561.6666
2022-09-02 07:30:00,0.528,2141.3333
2022-09-02 07:45:00,0.678,2763.6667
2022-09-02 08:00:00,0.993,4115.3335
2022-09-02 08:15:00,1.291,5134.0
2022-09-02 08:30:00,1.334,5196.6665
2022-09-02 08:45:00,1.39,5921.0
2022-09-02 09:00:00,1.686,6696.6665
2022-09-02 09:15:00,1.896,6799.6665
2022-09-02 09:30:00,2.157,8682.0
2022-09-02 09:45:00,2.306,9156.667
2022-09-02 10:00:00,2.424,8874.333
2022-09-02 10:15:00,2.282,10061.667
2022-09-02 10:30:00,2.803,9449.333
2022-09-02 10:45:00,2.654,7591.0
2022-09-02 11:00:00,3.227,13631.333
2022-09-02 11:15:00,3.359,13080.0
2022-09-02 11:30:00,3.424,13346.667
2022-09-02 11:45:00,3.4250000000000003,13264.333
2022-09-02 12:00:00,3.42,14128.0
2022-09-02 12:15:00,3.044,13581.333
2022-09-02 12:30:00,3.0580000000000003,9337.333
2022-09-02 12:45:00,3.247,12832.0
2022-09-02 13:00:00,3.209,11477.333
2022-09-02 13:15:00,3.206,12356.667
2022-09-02 13:30:00,3.133,12647.333
2022-09-02 13:45:00,3.34,13134.0
2022-09-02 14:00:00,3.012,12553.0
2022-09-02 14:15:00,3.354,13591.667
2022-09-02 14:30:00,3.42,12973.333
2022-09-02 14:45:00,3.165,11225.667
2022-09-02 15:00:00,3.048,12349.667
2022-09-02 15:15:00,3.0,11484.333
2022-09-02 15:30:00,2.52,9722.667
2022-09-02 15:45:00,2.136,8064.0
2022-09-02 16:00:00,1.954,7070.3335
2022-09-02 16:15:00,1.75,6866.0
2022-09-02 16:30:00,1.423,5409.6665
2022-09-02 16:45:00,1.177,4527.0
2022-09-02 17:00:00,0.995,3710.3333
2022-09-02 17:15:00,0.652,2209.0
2022-09-02 17:30:00,0.32,1171.6666
2022-09-02 17:45:00,0.26,992.0
2022-09-02 18:00:00,0.172,570.6667
2022-09-02 18:15:00,0.075,242.66667
2022-09-02 18:30:00,0.0,11.333333
2022-09-02 18:45:00,0.0,0.0
2022-09-02 19:00:00,0.0,0.0
2022-09-02 19:15:00,0.0,0.0
2022-09-02 19:30:00,0.0,0.0
2022-09-02 19:45:00,0.0,0.0
2022-09-02 20:00:00,0.0,0.0
2022-09-02 20:15:00,0.0,0.0
2022-09-02 20:30:00,0.0,0.0
2022-09-02 20:45:00,0.0,0.0
2022-09-02 21:00:00,0.0,0.0
2022-09-02 21:15:00,0.0,0.0
2022-09-02 21:30:00,0.0,0.0
