Time,generation(kWh),power(W),Irradiance (W/m2),Area
2022-09-01 00:00:00,0.0,0.0,19.43293333333333,168.614352
2022-09-01 01:00:00,0.0,0.0,20.24398333333333,168.614352
2022-09-01 02:00:00,0.0,0.0,20.15626666666667,168.614352
2022-09-01 03:00:00,0.0,0.0,20.35585,168.614352
2022-09-01 04:00:00,0.0,0.0,20.72723333333333,168.614352
2022-09-01 05:00:00,0.0,0.0,20.77506666666667,168.614352
2022-09-01 06:00:00,0.0,0.0,50.16765,168.614352
2022-09-01 07:00:00,0.241,241.0,196.8665,168.614352
2022-09-01 08:00:00,2.018,2018.0,386.078,168.614352
2022-09-01 09:00:00,5.018,5018.0,519.3818333333334,168.614352
2022-09-01 10:00:00,7.392,7392.0,667.1233333333333,168.614352
2022-09-01 11:00:00,10.067,10067.0,713.6126666666667,168.614352
2022-09-01 12:00:00,11.58,11580.0,723.2701666666667,168.614352
2022-09-01 13:00:00,12.853,12853.0,725.0236666666667,168.614352
2022-09-01 14:00:00,13.082,13082.0,461.2778333333333,168.614352
2022-09-01 15:00:00,8.842,8842.0,207.6986666666667,168.614352
2022-09-01 16:00:00,4.359,4359.0,49.11351666666667,168.614352
2022-09-01 17:00:00,0.589,589.0,54.36436666666667,168.614352
2022-09-01 18:00:00,0.79,790.0,20.2311,168.614352
2022-09-01 19:00:00,0.09,90.0,12.55418333333333,168.614352
2022-09-01 20:00:00,0.0,0.0,13.3777,168.614352
2022-09-01 21:00:00,0.0,0.0,14.57248333333333,168.614352
2022-09-01 22:00:00,0.0,0.0,15.35718333333334,168.614352
2022-09-01 23:00:00,0.0,0.0,15.88366666666666,168.614352
2022-09-02 00:00:00,0.0,0.0,16.57841666666667,168.614352
2022-09-02 01:00:00,0.0,0.0,17.23805,168.614352
2022-09-02 02:00:00,0.0,0.0,17.65525,168.614352
2022-09-02 03:00:00,0.0,0.0,18.07253333333333,168.614352
2022-09-02 04:00:00,0.0,0.0,18.64211666666667,168.614352
2022-09-02 05:00:00,0.0,0.0,19.28181666666667,168.614352
2022-09-02 06:00:00,0.0,0.0,40.76994999999999,168.614352
2022-09-02 07:00:00,0.233,233.0,107.4201833333333,168.614352
