Time,generation(kWh),power(W)
2022-09-01 07:00:00,0.546,546.0
2022-09-01 08:00:00,4.016,4016.0
2022-09-01 09:00:00,10.116,10116.0
2022-09-01 10:00:00,13.786,13786.0
2022-09-01 11:00:00,18.738,18738.0
2022-09-01 12:00:00,19.44,19440.0
2022-09-01 13:00:00,19.423,19423.0
2022-09-01 14:00:00,12.778,12778.0
2022-09-01 15:00:00,6.849,6849.0
2022-09-01 16:00:00,3.659,3659.0
2022-09-01 17:00:00,0.932,932.0
2022-09-01 18:00:00,0.986,986.0
2022-09-01 19:00:00,0.117,117.0
2022-09-02 07:00:00,0.502,502.0
2022-09-02 08:00:00,2.328,2328.0
2022-09-02 09:00:00,5.973,5973.0
2022-09-02 10:00:00,10.076,10076.0
2022-09-02 11:00:00,13.514,13514.0
2022-09-02 12:00:00,16.53,16530.0
2022-09-02 13:00:00,13.085,13085.0
2022-09-02 14:00:00,10.757,10757.0
2022-09-02 15:00:00,7.133,7133.0
2022-09-02 16:00:00,4.431,4431.0
2022-09-02 17:00:00,2.56,2560.0
2022-09-02 18:00:00,1.315,1315.0
2022-09-02 19:00:00,0.148,148.0
2022-09-03 07:00:00,0.642,642.0
2022-09-03 08:00:00,4.14,4140.0
2022-09-03 09:00:00,10.49,10490.0
2022-09-03 10:00:00,16.008,16008.0
2022-09-03 11:00:00,19.106,19106.0
2022-09-03 12:00:00,20.715,20715.0
2022-09-03 13:00:00,19.121,19121.0
2022-09-03 14:00:00,13.412,13412.0
2022-09-03 15:00:00,7.188,7188.0
2022-09-03 16:00:00,3.344,3344.0
2022-09-03 17:00:00,2.14,2140.0
2022-09-03 18:00:00,0.919,919.0
2022-09-03 19:00:00,0.085,85.0
2022-09-04 07:00:00,0.637,637.0
2022-09-04 08:00:00,4.214,4214.0
2022-09-04 09:00:00,10.629,10629.0
2022-09-04 10:00:00,16.331,16331.0
2022-09-04 11:00:00,19.749,19749.0
2022-09-04 12:00:00,21.265,21265.0
2022-09-04 13:00:00,19.283,19283.0
2022-09-04 14:00:00,13.333,13333.0
2022-09-04 15:00:00,6.919,6919.0
2022-09-04 16:00:00,2.955,2955.0
2022-09-04 17:00:00,1.904,1904.0
2022-09-04 18:00:00,0.889,889.0
2022-09-04 19:00:00,0.092,92.0
2022-09-05 07:00:00,0.33,330.0
2022-09-05 08:00:00,2.389,2389.0
2022-09-05 09:00:00,7.67,7670.0
2022-09-05 10:00:00,8.565,8565.0
2022-09-05 11:00:00,14.697,14697.0
2022-09-05 12:00:00,21.163,21163.0
2022-09-05 13:00:00,19.074,19074.0
2022-09-05 14:00:00,13.028,13028.0
2022-09-05 15:00:00,6.789,6789.0
2022-09-05 16:00:00,3.086,3086.0
2022-09-05 17:00:00,1.889,1889.0
2022-09-05 18:00:00,0.931,931.0
2022-09-05 19:00:00,0.097,97.0
2022-09-06 07:00:00,0.452,452.0
2022-09-06 08:00:00,2.028,2028.0
2022-09-06 09:00:00,6.689,6689.0
2022-09-06 10:00:00,15.236,15236.0
2022-09-06 11:00:00,18.505,18505.0
2022-09-06 12:00:00,19.745,19745.0
2022-09-06 13:00:00,16.029,16029.0
2022-09-06 14:00:00,12.332,12332.0
2022-09-06 15:00:00,7.37,7370.0
2022-09-06 16:00:00,4.289,4289.0
2022-09-06 17:00:00,2.162,2162.0
2022-09-06 18:00:00,0.906,906.0
2022-09-06 19:00:00,0.068,68.0
2022-09-07 07:00:00,0.0,0.0
2022-09-07 08:00:00,0.176,176.0
2022-09-07 09:00:00,0.767,767.0
2022-09-07 10:00:00,1.942,1942.0
2022-09-07 11:00:00,2.311,2311.0
2022-09-07 12:00:00,1.866,1866.0
2022-09-07 13:00:00,1.885,1885.0
2022-09-07 14:00:00,3.103,3103.0
2022-09-07 15:00:00,3.111,3111.0
2022-09-07 16:00:00,2.424,2424.0
2022-09-07 17:00:00,1.445,1445.0
2022-09-07 18:00:00,0.61,610.0
2022-09-07 19:00:00,0.0,0.0
2022-09-08 07:00:00,0.728,728.0
2022-09-08 08:00:00,3.875,3875.0
2022-09-08 09:00:00,10.311,10311.0
2022-09-08 10:00:00,15.908,15908.0
2022-09-08 11:00:00,19.122,19122.0
2022-09-08 12:00:00,20.939,20939.0
2022-09-08 13:00:00,19.171,19171.0
2022-09-08 14:00:00,12.728,12728.0
2022-09-08 15:00:00,6.676,6676.0
2022-09-08 16:00:00,3.353,3353.0
2022-09-08 17:00:00,2.815,2815.0
2022-09-08 18:00:00,0.752,752.0
2022-09-08 19:00:00,0.023,23.0
2022-09-09 07:00:00,0.624,624.0
2022-09-09 08:00:00,4.026,4026.0
2022-09-09 09:00:00,10.459,10459.0
2022-09-09 10:00:00,15.979,15979.0
2022-09-09 11:00:00,19.144,19144.0
2022-09-09 12:00:00,20.696,20696.0
2022-09-09 13:00:00,18.996,18996.0
2022-09-09 14:00:00,13.022,13022.0
2022-09-09 15:00:00,6.687,6687.0
2022-09-09 16:00:00,3.344,3344.0
2022-09-09 17:00:00,2.241,2241.0
2022-09-09 18:00:00,1.007,1007.0
2022-09-09 19:00:00,0.063,63.0
2022-09-10 07:00:00,0.442,442.0
2022-09-10 08:00:00,3.631,3631.0
2022-09-10 09:00:00,7.332,7332.0
2022-09-10 10:00:00,5.314,5314.0
2022-09-10 11:00:00,16.698,16698.0
2022-09-10 12:00:00,19.169,19169.0
2022-09-10 13:00:00,17.585,17585.0
2022-09-10 14:00:00,12.459,12459.0
2022-09-10 15:00:00,6.889,6889.0
2022-09-10 16:00:00,3.797,3797.0
2022-09-10 17:00:00,2.113,2113.0
2022-09-10 18:00:00,0.765,765.0
2022-09-10 19:00:00,0.02,20.0
2022-09-11 07:00:00,0.461,461.0
2022-09-11 08:00:00,2.962,2962.0
2022-09-11 09:00:00,6.403,6403.0
